 epoch,error
         954 ,  0.368108809    
         955 ,  0.367910385    
         956 ,  0.367712259    
         957 ,  0.367514312    
         958 ,  0.367316693    
         959 ,  0.367119402    
         960 ,  0.366922379    
         961 ,  0.366725624    
         962 ,  0.366529197    
         963 ,  0.366332978    
         964 ,  0.366137087    
         965 ,  0.365941495    
         966 ,  0.365746140    
         967 ,  0.365551084    
         968 ,  0.365356356    
         969 ,  0.365161806    
         970 ,  0.364967585    
         971 ,  0.364773721    
         972 ,  0.364579946    
         973 ,  0.364386559    
         974 ,  0.364193439    
         975 ,  0.364000648    
         976 ,  0.363808036    
         977 ,  0.363615721    
         978 ,  0.363423705    
         979 ,  0.363231957    
         980 ,  0.363040566    
         981 ,  0.362849325    
         982 ,  0.362658381    
         983 ,  0.362467736    
         984 ,  0.362277329    
         985 ,  0.362087160    
         986 ,  0.361897320    
         987 ,  0.361707747    
         988 ,  0.361518383    
         989 ,  0.361329377    
         990 ,  0.361140549    
         991 ,  0.360952020    
         992 ,  0.360763758    
         993 ,  0.360575765    
         994 ,  0.360387981    
         995 ,  0.360200584    
         996 ,  0.360013336    
         997 ,  0.359826416    
         998 ,  0.359639704    
         999 ,  0.359453321    
        1000 ,  0.359267086    
        1001 ,  0.359081239    
        1002 ,  0.358895510    
        1003 ,  0.358710140    
        1004 ,  0.358525008    
        1005 ,  0.358340144    
        1006 ,  0.358155489    
        1007 ,  0.357971102    
        1008 ,  0.357787013    
        1009 ,  0.357603103    
        1010 ,  0.357419580    
        1011 ,  0.357236177    
        1012 ,  0.357053101    
        1013 ,  0.356870234    
        1014 ,  0.356687605    
        1015 ,  0.356505305    
        1016 ,  0.356323212    
        1017 ,  0.356141418    
        1018 ,  0.355959743    
        1019 ,  0.355778396    
        1020 ,  0.355597377    
        1021 ,  0.355416507    
        1022 ,  0.355235904    
        1023 ,  0.355055571    
        1024 ,  0.354875416    
        1025 ,  0.354695588    
        1026 ,  0.354516000    
        1027 ,  0.354336679    
        1028 ,  0.354157478    
        1029 ,  0.353978634    
        1030 ,  0.353799939    
        1031 ,  0.353621542    
        1032 ,  0.353443444    
        1033 ,  0.353265494    
        1034 ,  0.353087813    
        1035 ,  0.352910399    
        1036 ,  0.352733225    
        1037 ,  0.352556199    
        1038 ,  0.352379590    
        1039 ,  0.352203041    
        1040 ,  0.352026820    
        1041 ,  0.351850867    
        1042 ,  0.351675093    
        1043 ,  0.351499528    
        1044 ,  0.351324201    
        1045 ,  0.351149142    
        1046 ,  0.350974351    
        1047 ,  0.350799739    
        1048 ,  0.350625426    
        1049 ,  0.350451380    
        1050 ,  0.350277483    
        1051 ,  0.350103736    
        1052 ,  0.349930316    
        1053 ,  0.349757224    
        1054 ,  0.349584252    
        1055 ,  0.349411458    
        1056 ,  0.349238962    
        1057 ,  0.349066705    
        1058 ,  0.348894626    
        1059 ,  0.348722845    
        1060 ,  0.348551303    
        1061 ,  0.348379940    
        1062 ,  0.348208785    
        1063 ,  0.348037899    
        1064 ,  0.347867221    
        1065 ,  0.347696722    
