 epoch,error
         639 ,   1.41421306    
         640 ,   1.41421306    
         641 ,   1.41421306    
         642 ,   1.41421306    
         643 ,   1.41421306    
         644 ,   1.41421306    
         645 ,   1.41421306    
         646 ,   1.41421306    
         647 ,   1.41421306    
         648 ,   1.41421306    
         649 ,   1.41421306    
         650 ,   1.41421306    
         651 ,   1.41421306    
         652 ,   1.41421306    
         653 ,   1.41421306    
         654 ,   1.41421306    
         655 ,   1.41421306    
         656 ,   1.41421306    
         657 ,   1.41421306    
         658 ,   1.41421306    
         659 ,   1.41421306    
         660 ,   1.41421306    
         661 ,   1.41421306    
         662 ,   1.41421306    
         663 ,   1.41421306    
         664 ,   1.41421306    
         665 ,   1.41421306    
         666 ,   1.41421306    
         667 ,   1.41421306    
         668 ,   1.41421306    
         669 ,   1.41421306    
         670 ,   1.41421306    
         671 ,   1.41421306    
         672 ,   1.41421306    
         673 ,   1.41421306    
         674 ,   1.41421306    
         675 ,   1.41421306    
         676 ,   1.41421306    
         677 ,   1.41421306    
         678 ,   1.41421306    
         679 ,   1.41421306    
         680 ,   1.41421306    
         681 ,   1.41421306    
         682 ,   1.41421306    
         683 ,   1.41421306    
         684 ,   1.41421306    
         685 ,   1.41421306    
         686 ,   1.41421306    
         687 ,   1.41421306    
         688 ,   1.41421306    
         689 ,   1.41421306    
         690 ,   1.41421306    
         691 ,   1.41421306    
         692 ,   1.41421306    
         693 ,   1.41421306    
         694 ,   1.41421306    
         695 ,   1.41421306    
         696 ,   1.41421306    
         697 ,   1.41421306    
         698 ,   1.41421306    
         699 ,   1.41421306    
         700 ,   1.41421306    
         701 ,   1.41421306    
         702 ,   1.41421306    
         703 ,   1.41421306    
         704 ,   1.41421306    
         705 ,   1.41421306    
         706 ,   1.41421306    
         707 ,   1.41421306    
         708 ,   1.41421306    
         709 ,   1.41421306    
         710 ,   1.41421306    
         711 ,   1.41421306    
         712 ,   1.41421306    
         713 ,   1.41421306    
         714 ,   1.41421306    
         715 ,   1.41421306    
         716 ,   1.41421306    
         717 ,   1.41421306    
         718 ,   1.41421306    
         719 ,   1.41421306    
         720 ,   1.41421306    
         721 ,   1.41421306    
         722 ,   1.41421306    
         723 ,   1.41421306    
         724 ,   1.41421306    
         725 ,   1.41421306    
         726 ,   1.41421306    
         727 ,   1.41421306    
         728 ,   1.41421306    
         729 ,   1.41421306    
         730 ,   1.41421306    
         731 ,   1.41421306    
         732 ,   1.41421306    
         733 ,   1.41421306    
         734 ,   1.41421306    
         735 ,   1.41421306    
         736 ,   1.41421306    
         737 ,   1.41421306    
         738 ,   1.41421306    
         739 ,   1.41421306    
         740 ,   1.41421306    
         741 ,   1.41421306    
         742 ,   1.41421306    
         743 ,   1.41421306    
         744 ,   1.41421306    
         745 ,   1.41421306    
         746 ,   1.41421306    
         747 ,   1.41421306    
         748 ,   1.41421306    
         749 ,   1.41421306    
         750 ,   1.41421306    
         751 ,   1.41421306    
         752 ,   1.41421306    
         753 ,   1.41421306    
         754 ,   1.41421306    
         755 ,   1.41421306    
         756 ,   1.41421306    
         757 ,   1.41421306    
         758 ,   1.41421306    
         759 ,   1.41421306    
         760 ,   1.41421306    
         761 ,   1.41421306    
         762 ,   1.41421306    
         763 ,   1.41421306    
         764 ,   1.41421306    
         765 ,   1.41421306    
         766 ,   1.41421306    
         767 ,   1.41421306    
         768 ,   1.41421306    
         769 ,   1.41421306    
         770 ,   1.41421306    
         771 ,   1.41421306    
         772 ,   1.41421306    
         773 ,   1.41421306    
         774 ,   1.41421306    
         775 ,   1.41421306    
         776 ,   1.41421306    
         777 ,   1.41421306    
         778 ,   1.41421306    
         779 ,   1.41421306    
         780 ,   1.41421306    
